plateifu,stellar_pa,halpha_pa,pa_offset,stel_qual,stel_feature,halpha_qual,halpha_feature,halpha_notes
8934-12702,358.5,39.5,41,2,0,2,2,0
8939-12701,57.5,49.5,8,0,3,0,3,0
8939-12702,269.5,80.5,171,0,3,0,3,0
8943-9101,360,315,45,0,3,0,3,0
8952-6101,49,244,165,1,3,0,3,0
8978-12702,55.5,57,1.5,1,3,1,3,0
8978-12705,98,103,5,0,3,0,3,0
8981-6104,153,161.5,8.5,1,3,1,3,0
8983-12703,233,209,24,0,3,0,3,0
8984-9101,221.5,70,151.5,0,0,0,0,1
8986-12704,350.5,339.5,11,0,3,0,3,0
8988-3702,287.5,259.5,28,1,0,2,0,0
8989-12701,43.5,52,8.5,1,3,1,3,0
8997-12702,304.5,198.5,106,0,3,0,3,0
9001-12705,275,353,78,0,3,0,3,0
9025-6102,138.5,210,71.5,0,3,0,3,0
9030-12701,163,177,14,0,3,0,3,0
9033-1901,102,25,77,0,0,1,0,0
9037-12705,106,111,5,0,3,0,3,0
9045-9101,231.5,237,5.5,0,3,0,3,0
9049-12701,227.5,196,31.5,0,3,0,3,0
9086-6101,330,2.5,32.5,0,0,1,3,0
9088-9102,6,21,15,0,3,0,3,0
9089-12703,279,286,7,0,3,0,3,0
9091-12705,249,261.5,12.5,0,3,0,3,0
9091-6101,44.5,7.5,37,0,3,0,3,0
9094-1902,350,11,21,0,3,0,3,0
9182-1901,224,258.5,34.5,1,0,0,0,0
9183-3703,294.5,347,52.5,2,0,0,2,0
9184-6102,187.5,210,22.5,1,3,1,3,0
9193-12702,111,92,19,0,0,1,2,0
9194-12702,108.5,83.5,25,0,0,1,2,0
9194-6102,3.5,355.5,8,1,3,1,3,0
9485-12704,164,154.5,9.5,0,3,0,3,0
9493-6102,94,86.5,7.5,1,3,1,3,0
9497-6104,12,84.5,72.5,1,0,1,0,0
9504-9102,323.5,330.5,7,0,3,0,3,0
9506-12702,203.5,186.5,17,0,3,0,3,0
9507-12704,77,137.5,60.5,0,3,0,3,0
9508-12704,251,255,4,1,3,1,3,0
9510-12704,94.5,47,47.5,0,3,0,3,0
9511-6102,261.5,176,85.5,2,0,2,0,0
9514-12702,54,181.5,127.5,0,3,0,3,0
9678-12703,193,152.5,40.5,0,0,0,0,0
9863-12701,255,197.5,57.5,1,0,1,0,0
9864-9101,348.5,52,63.5,0,3,0,3,0
9866-12704,184,162,22,0,3,0,3,0
9868-6103,33,30,3,0,3,0,3,0
9871-12703,272,159,113,0,3,0,3,0
9871-3704,358,100.5,102.5,1,0,0,1,0
9879-12704,274,275,1,1,3,1,3,0
9881-9102,238,245.5,7.5,0,3,0,3,0
9884-6101,103.5,107,3.5,0,3,0,3,0
9887-1901,358.5,256,102.5,0,0,0,0,0
9892-6102,132,226.5,94.5,1,3,1,3,0
9893-3702,194,41.5,152.5,1,3,0,3,0
9894-9102,44,56,12,0,3,0,3,0
10001-1902,175,88,87,2,0,0,0,1
10001-3701,16.5,253,123.5,1,0,0,0,2
10001-6103,248,202.5,45.5,2,0,0,0,3
10213-6101,80.5,96.5,16,1,0,0,0,0
10213-6102,345.5,300.5,45,2,0,0,0,0
10214-9101,334,343.5,9.5,2,0,0,0,1
10215-3704,44,18.5,25.5,2,0,0,0,3
10215-6101,25.5,272.5,113,1,0,0,0,0
10216-3702,348.5,304.5,44,1,0,0,0,2
10216-3703,95,249.5,154.5,2,0,0,0,2
10218-3702,332,264.5,67.5,1,0,0,0,3
10219-3701,250,8.5,118.5,1,0,0,0,1
10219-3702,189.5,272.5,83,2,0,0,0,1
10219-3704,259,55,156,2,0,0,0,1
10219-6102,61.5,55.5,6,2,0,0,0,1
10220-6101,316,172,144,2,0,0,0,3
10221-3702,111.5,144.5,33,1,0,0,0,3
10221-3703,79,301,138,2,0,0,0,1
10492-3701,11,199.5,171.5,1,0,0,0,1
10492-3703,307.5,250,57.5,2,0,0,0,3
10493-3702,21,48.5,27.5,2,0,0,0,1
10494-3703,129.5,154.5,25,2,0,0,0,1
10494-6104,22.5,218.5,164,1,0,0,0,1
10496-3703,313.5,23,69.5,2,0,0,0,1
10496-3704,68.5,15,53.5,1,0,0,0,1
10497-3704,6.5,2,4.5,1,0,0,0,3
10499-12703,176,235.5,59.5,1,0,0,0,2
10499-3701,206.5,77.5,129,2,0,0,0,1
10503-1902,26,34.5,8.5,2,0,0,0,1
10503-3701,205,238,33,2,0,0,0,1
10503-3704,338.5,123.5,145,2,0,0,0,1
10504-12702,224,176.5,47.5,2,0,0,0,1
10504-1901,175,187.5,12.5,2,0,0,0,1
10504-1902,230,78,152,2,0,0,0,1
10504-3702,30,3,27,2,0,0,0,1
10504-3704,226,252,26,2,0,0,0,3
10504-6101,50.5,239,171.5,2,0,0,0,1
10504-6102,39.5,274,125.5,1,0,0,0,1
10504-6103,301,11,70,2,0,0,0,3
10506-1902,295.5,194.5,101,1,0,0,0,2
10506-6103,114.5,16.5,98,2,0,0,0,1
10508-3703,162,19.5,142.5,2,0,0,0,1
10508-3704,226.5,132,94.5,1,0,0,0,1
10509-12705,261,257.5,3.5,1,0,0,0,0
10509-3702,351.5,303,48.5,2,0,0,0,1
10510-12701,342.5,168.5,174,1,0,0,0,1
10510-12702,120,52,68,2,0,0,0,2
10510-3703,179,267.5,88.5,1,0,0,0,1
10511-1902,319.5,243,76.5,1,0,0,0,3
10512-3701,281.5,303.5,22,1,0,0,0,2
10512-3704,313,59.5,106.5,2,0,0,0,1
10514-1901,92.5,352.5,100,2,0,0,0,1
10516-12702,357,108.5,111.5,0,0,0,0,0
10516-3703,77.5,6,71.5,2,0,0,0,1
10516-6101,304,201.5,102.5,1,0,0,0,1
10516-6103,91,47.5,43.5,1,0,0,0,3
10516-9101,216.5,147.5,69,1,0,0,0,1
10517-3703,157.5,176.5,19,2,0,0,0,1
10519-1902,290.5,105,174.5,2,0,0,0,2
10519-3701,115,226.5,111.5,1,0,0,0,1
10519-3702,167,181,14,2,0,0,0,3
10519-6103,98.5,159,60.5,2,0,0,0,1
7443-12701,153.5,81,72.5,0,0,0,0,0
7495-3704,186.5,137,49.5,2,0,0,0,3
7815-1902,192.5,340,147.5,1,0,0,0,2
7957-1901,311.5,337.5,26,2,0,0,0,1
7957-1902,241.5,215,26.5,2,0,0,0,1
7957-3702,17,27.5,10.5,2,0,0,0,1
7957-6101,113,307.5,165.5,2,0,0,0,2
7957-6103,106,131,25,2,0,0,0,2
7958-3704,333.5,307,26.5,1,0,0,0,3
7960-1901,281,223.5,57.5,1,0,0,0,1
7960-1902,143,81,62,1,0,0,0,2
7960-3701,139,151.5,12.5,1,0,0,0,3
7960-6104,250.5,291,40.5,1,0,0,0,1
7962-1901,330.5,256.5,74,3,0,0,0,1
7962-1902,120,233.5,113.5,1,0,0,0,2
7962-3703,348.5,230,118.5,2,0,0,0,1
7962-3704,10.5,282.5,88,1,0,0,0,0
7962-6103,199,158.5,40.5,2,0,0,0,1
7964-1901,117.5,81.5,36,1,0,0,0,1
7964-3703,153,173,20,1,0,0,0,3
7964-6103,307,220,87,1,0,0,0,3
7968-12704,53,20.5,32.5,2,0,0,0,3
7972-1901,69.5,286.5,143,2,0,0,0,2
7972-3703,91,23,68,2,0,0,0,3
7975-3702,204,226.5,22.5,2,0,0,0,1
7975-3703,226.5,326,99.5,2,0,0,0,1
7975-6101,47,350.5,56.5,1,0,0,0,1
7977-6101,147,105.5,41.5,1,0,0,0,3
7977-6104,218.5,244.5,26,2,0,0,0,3
7979-12702,319,85.5,126.5,2,0,0,0,1
7979-1901,334.5,50,75.5,1,0,0,0,1
7979-3701,71.5,262.5,169,1,0,0,0,1
7979-3702,276,188.5,87.5,1,0,0,0,1
7979-3704,34.5,268,126.5,1,0,0,0,1
7979-6104,311,335.5,24.5,1,0,0,0,1
7990-9102,60.5,107.5,47,1,0,0,0,3
7991-3701,283.5,245,38.5,1,0,0,0,1
7991-3703,44,61,17,2,0,0,0,2
7991-6102,228,186.5,41.5,1,0,0,0,1
7993-1901,228,126,102,2,0,0,0,1
7993-3702,139.5,88.5,51,2,0,0,0,3
8077-1902,306.5,22,75.5,1,0,0,0,2
8077-3703,158,8.5,149.5,2,0,0,0,1
8078-1901,21,299.5,81.5,1,0,0,0,1
8079-3701,130.5,7.5,123,1,0,0,0,2
8079-3703,100.5,77,23.5,2,0,0,0,2
8079-3704,119,212,93,2,0,0,0,1
8079-6102,103,169,66,2,0,0,0,2
8080-6102,234.5,66,168.5,2,0,0,0,2
8081-3701,238,327.5,89.5,2,0,0,0,2
8082-1902,287.5,297.5,10,2,0,0,0,1
8082-3704,158,115,43,1,0,0,0,3
8082-6104,170,277,107,1,0,0,0,3
8084-3703,304,319.5,15.5,2,0,0,0,1
8085-1901,205,133.5,71.5,1,0,0,0,1
8085-1902,132.5,170,37.5,2,0,0,0,1
8085-3703,164,11.5,152.5,1,0,0,0,1
8085-6102,173,215,42,1,0,0,0,2
8085-6103,265,227.5,37.5,2,0,0,0,2
8085-9101,272.5,147,125.5,2,0,0,0,1
8086-3701,346,268,78,2,0,0,0,1
8097-3701,28.5,23,5.5,2,0,0,0,1
8097-3702,31,338.5,52.5,2,0,0,0,1
8097-6104,207.5,184.5,23,1,0,0,0,1
8131-1902,89,346.5,102.5,1,0,0,0,1
8131-3702,88.5,175,86.5,1,0,0,0,1
8131-3703,87,338.5,108.5,1,0,0,0,3
8131-6102,67,321.5,105.5,1,0,0,0,2
8131-6103,222.5,342.5,120,1,0,0,0,1
8132-6104,268,293.5,25.5,1,0,0,0,2
8132-9102,278,156,122,1,0,0,0,2
8133-1902,165,124,41,1,0,0,0,1
8133-3703,117.5,210.5,93,2,0,0,0,1
8133-6104,112,66.5,45.5,2,0,0,0,3
8134-3703,314,27.5,73.5,2,0,0,0,1
8134-3704,355.5,303.5,52,1,0,0,0,3
8135-3701,1,345.5,15.5,1,0,0,0,3
8135-3702,25,9,16,1,0,0,0,0
8135-6102,226.5,261.5,35,2,0,0,0,3
8137-6102,177.5,257,79.5,2,0,0,0,1
8138-3703,96.5,158.5,62,2,0,0,0,1
8139-3701,52,323,89,2,0,0,0,1
8139-6102,14.5,12.5,2,1,0,0,0,1
8140-12701,64,338,86,2,0,0,0,1
8141-1902,350.5,288.5,62,2,0,0,0,1
8141-3703,169.5,166.5,3,2,0,0,0,1
8141-6101,173.5,178.5,5,2,0,0,0,3
8143-3701,231,22,151,2,0,0,0,3
8143-3703,128,8,120,2,0,0,0,3
8145-3704,89,322.5,126.5,1,0,0,0,1
8146-3703,258.5,330.5,72,2,0,0,0,0
8148-1901,215,226.5,11.5,2,0,0,0,3
8148-3701,182.5,105.5,77,1,0,0,0,3
8148-3703,63,108.5,45.5,1,0,0,0,3
8148-6101,343.5,10,26.5,1,0,0,0,3
8149-1902,346.5,152,165.5,2,0,0,0,1
8149-3703,294.5,170,124.5,1,0,0,0,3
8152-1902,311,161,150,1,0,0,0,1
8153-1902,74.5,236.5,162,1,0,0,0,1
8153-3701,176,7,169,1,0,0,0,1
8153-3702,138,129.5,8.5,1,0,0,0,0
8153-3704,254,298.5,44.5,1,0,0,0,2
8153-6103,283.5,318,34.5,2,0,0,0,3
8153-6104,38.5,67.5,29,1,0,0,0,3
8154-1901,210.5,118,92.5,2,0,0,0,1
8154-1902,275.5,62,146.5,2,0,0,0,1
8154-6101,352,301.5,50.5,1,0,0,0,0
8155-3704,275,229.5,45.5,1,0,0,0,3
8156-1902,267.5,248,19.5,2,0,0,0,1
8156-6101,108,277,169,1,0,0,0,2
8158-1902,63.5,270.5,153,2,0,0,0,1
8158-6101,262,10.5,108.5,2,0,0,0,2
8239-3703,280,337,57,1,0,0,0,2
8239-6104,38.5,333,65.5,2,0,0,0,2
8241-1901,164.5,172,7.5,2,0,0,0,3
8241-3702,254.5,296,41.5,2,0,0,0,2
8243-1902,19,227.5,151.5,2,0,0,0,1
8243-3701,195,117,78,1,0,0,0,2
8243-3703,271.5,329.5,58,2,0,0,0,1
8243-3704,107.5,19.5,88,2,0,0,0,1
8243-6103,191,91.5,99.5,2,0,0,0,1
8243-6104,236,40,164,2,0,0,0,3
8244-6104,253.5,40,146.5,2,0,0,0,1
8245-6103,141.5,136,5.5,1,0,0,0,0
8245-6104,78.5,73,5.5,2,0,0,0,1
8247-1902,188.5,153.5,35,1,0,0,0,1
8247-3702,135,255,120,2,0,0,0,1
8248-3704,55,104,49,2,0,0,0,1
8248-6102,327,85,118,1,0,0,0,3
8248-9102,67,244,177,1,0,0,0,1
8249-3701,138,28,110,1,0,0,0,1
8250-1901,195.5,178.5,17,1,0,0,0,1
8250-3702,241,317,76,1,0,0,0,1
8252-1901,106.5,203,96.5,1,0,0,0,1
8252-3702,313.5,11,57.5,1,0,0,0,2
8252-3704,320,177,143,1,0,0,0,3
8253-3701,7.5,82,74.5,2,0,0,0,1
8253-6103,47.5,287.5,120,1,0,0,0,2
8254-3701,295.5,26,90.5,1,0,0,0,2
8254-3702,107.5,151.5,44,1,0,0,0,2
8255-1902,80.5,98,17.5,2,0,0,0,1
8255-3703,276.5,296.5,20,1,0,0,0,3
8256-1901,130,320,170,1,0,0,0,1
8256-3701,172.5,164,8.5,1,0,0,0,1
8256-3702,227.5,87.5,140,2,0,0,0,1
8256-3703,277.5,285,7.5,2,0,0,0,3
8256-3704,206.5,169.5,37,1,0,0,0,0
8256-6103,50,355,55,1,0,0,0,1
8256-6104,206,356.5,150.5,2,0,0,0,3
8257-12704,185,295,110,1,0,0,0,1
8258-3703,1.5,322.5,39,2,0,0,0,1
8259-3701,47.5,272,135.5,2,0,0,0,1
8259-3703,268.5,197,71.5,2,0,0,0,3
8260-3701,69.5,100.5,31,2,0,0,0,1
8260-3702,342,342.5,0.5,2,0,0,0,1
8260-9102,38,57,19,1,0,0,0,1
8261-1902,313,358,45,2,0,0,0,1
8261-3702,350,193,157,1,0,0,0,2
8261-6101,274.5,85.5,171,1,0,0,0,1
8261-6104,284,312,28,1,0,0,0,3
8262-6103,24,341.5,42.5,2,0,0,0,1
8263-1902,315.5,279.5,36,2,0,0,0,1
8263-3702,337,64.5,87.5,1,0,0,0,1
8274-1901,114.5,299,175.5,1,0,0,0,1
8274-3701,173,183,10,2,0,0,0,1
8274-3702,217,273,56,2,0,0,0,1
8309-1902,13.5,207.5,166,2,0,0,0,1
8309-3701,178,104,74,2,0,0,0,1
8309-3704,16,47,31,2,0,0,0,1
8311-1902,193,276.5,83.5,2,0,0,0,2
8311-6102,69,50,19,2,0,0,0,1
8312-1901,302,268,34,1,0,0,0,3
8312-1902,147,260,113,2,0,0,0,1
8312-3701,73.5,58.5,15,2,0,0,0,1
8312-3703,209.5,236.5,27,2,0,0,0,1
8312-3704,65.5,198,132.5,2,0,0,0,1
8312-9101,126,19,107,2,0,0,0,1
8313-3702,68.5,246.5,178,2,0,0,0,1
8314-1901,106.5,230,123.5,1,0,0,0,1
8314-3703,156,172,16,2,0,0,0,1
8314-9102,128,216,88,2,0,0,0,1
8315-1901,34,233.5,160.5,2,0,0,0,2
8315-1902,213.5,302,88.5,2,0,0,0,1
8315-3702,302.5,242.5,60,1,0,0,0,1
8315-3703,153,73.5,79.5,1,0,0,0,3
8315-3704,236.5,272,35.5,2,0,0,0,1
8315-6104,94.5,137.5,43,1,0,0,0,2
8317-3702,136,91,45,1,0,0,0,1
8318-3701,32.5,37.5,5,2,0,0,0,3
8319-1901,111.5,286.5,175,1,0,0,0,1
8319-1902,62,304,118,2,0,0,0,1
8319-3702,156.5,72,84.5,2,0,0,0,3
8320-3701,238.5,271,32.5,2,0,0,0,1
8320-3703,65.5,222,156.5,2,0,0,0,1
8320-6102,163.5,7,156.5,2,0,0,0,1
8322-3703,356.5,354,2.5,1,0,0,0,1
8323-1902,111,184,73,2,0,0,0,1
8323-6102,271,49.5,138.5,1,0,0,0,1
8324-1901,61.5,48.5,13,2,0,0,0,1
8325-6102,324.5,253.5,71,1,0,0,0,1
8326-1901,235,167,68,2,0,0,0,1
8326-3702,92.5,72.5,20,2,0,0,0,1
8326-3703,101,144,43,1,0,0,0,1
8326-3704,157,159.5,2.5,1,0,0,0,1
8326-6103,106,136,30,1,0,0,0,2
8326-6104,175,210,35,1,0,0,0,2
8328-3703,70.5,306,124.5,1,0,0,0,2
8328-6103,163,146.5,16.5,2,0,0,0,1
8330-3703,259,123.5,135.5,2,0,0,0,2
8330-6104,185,84,101,1,0,0,0,1
8331-3702,89,308.5,140.5,1,0,0,0,1
8331-9101,297.5,21.5,84,1,0,0,0,1
8332-6101,344,338.5,5.5,2,0,0,0,3
8333-1901,165.5,88,77.5,1,0,0,0,1
8333-3704,147.5,216.5,69,1,0,0,0,1
8333-6101,91,5.5,85.5,1,0,0,0,1
8335-1902,284,58,134,1,0,0,0,1
8336-1901,341.5,63,81.5,1,0,0,0,1
8336-1902,49,18,31,1,0,0,0,1
8336-6103,141,233.5,92.5,1,0,0,0,1
8336-6104,46.5,118,71.5,1,0,0,0,1
8337-3701,82.5,244.5,162,2,0,0,0,1
8337-3704,105,198.5,93.5,1,0,0,0,2
8338-3701,352,294,58,2,0,0,0,1
8338-3703,17.5,21,3.5,1,0,0,0,3
8341-6104,101,65,36,2,0,0,0,1
8438-3703,8,305,63,2,0,0,0,2
8438-3704,297.5,150.5,147,0,0,0,0,0
8438-6101,210,68,142,1,0,0,0,2
8438-6102,319.5,318.5,1,2,0,0,0,0
8438-6103,96,98,2,2,0,0,0,0
8443-1901,219.5,68.5,151,2,0,0,0,1
8443-3703,39,73,34,2,0,0,0,1
8444-3703,91,313,138,1,0,0,0,1
8444-6103,95.5,299,156.5,1,0,0,0,1
8445-1901,192,338.5,146.5,2,0,0,0,1
8445-3704,94,104.5,10.5,2,0,0,0,2
8445-6101,336.5,103.5,127,2,0,0,0,1
8445-6102,284,36.5,112.5,1,0,0,0,2
8447-3702,98.5,321,137.5,1,0,0,0,2
8448-1902,110,268,158,2,0,0,0,2
8449-1901,300.5,227,73.5,2,0,0,0,1
8449-3702,288.5,305.5,17,2,0,0,0,1
8450-3702,358.5,144.5,146,1,0,0,0,1
8450-3704,171.5,142.5,29,1,0,0,0,2
8451-6103,199,291,92,2,0,0,0,2
8452-3702,244.5,147,97.5,1,0,0,0,2
8452-6103,306.5,322.5,16,2,0,0,0,1
8454-3703,341,350,9,1,0,0,0,2
8455-3703,327,223.5,103.5,2,0,0,0,1
8456-1901,266,291,25,2,0,0,0,1
8458-1902,351.5,42.5,51,1,0,0,0,2
8458-6102,21.5,335.5,46,1,0,0,0,3
8461-12701,112,34,78,1,0,0,0,2
8461-3702,165,191,26,1,0,0,0,1
8461-3703,282.5,222.5,60,2,0,0,0,1
8462-1901,50,98,48,2,0,0,0,1
8462-3702,125,91.5,33.5,1,0,0,0,2
8462-6102,37.5,341.5,56,1,0,0,0,2
8464-3703,201.5,266.5,65,2,0,0,0,1
8465-3704,15,212,163,1,0,0,0,1
8465-6104,2,150.5,148.5,2,0,0,0,2
8466-3704,27,17,10,1,0,0,0,3
8466-6102,358.5,336.5,22,2,0,0,0,3
8481-3703,177.5,143.5,34,2,0,0,0,3
8481-9101,40.5,359,41.5,1,0,0,0,3
8482-3701,349.5,10.5,21,1,0,0,0,2
8482-6101,193,124.5,68.5,1,0,0,0,2
8482-6102,251.5,114.5,137,1,0,0,0,1
8483-3702,45.5,40.5,5,2,0,0,0,1
8485-6104,70,210,140,1,0,0,0,1
8486-1902,307.5,150,157.5,2,0,0,0,1
8486-3703,313,307.5,5.5,1,0,0,0,2
8486-6103,289,133,156,1,0,0,0,1
8547-6101,125.5,2,123.5,2,0,0,0,1
8548-3703,226.5,150,76.5,2,0,0,0,1
8548-6101,122,65,57,1,0,0,0,1
8549-3701,79,307.5,131.5,2,0,0,0,2
8549-9101,56.5,102.5,46,1,0,0,0,2
8550-1901,144.5,196,51.5,1,0,0,0,2
8550-1902,160.5,249.5,89,1,0,0,0,1
8550-3702,170,141,29,2,0,0,0,1
8550-6101,194.5,150,44.5,1,0,0,0,1
8552-1901,212.5,272.5,60,2,0,0,0,1
8552-6104,10,206,164,1,0,0,0,1
8553-6101,248.5,136,112.5,0,0,0,0,0
8553-6102,346.5,9.5,23,1,0,0,0,2
8553-6103,39,52,13,1,0,0,0,3
8555-6101,46,200,154,1,0,0,0,1
8555-9101,278,127.5,150.5,1,0,0,0,1
8566-1902,198.5,267.5,69,1,0,0,0,2
8567-12705,329,306.5,22.5,1,0,0,0,3
8567-3703,262,94,168,1,0,0,0,3
8568-3701,224,322,98,1,0,0,0,2
8568-3702,46.5,39.5,7,2,0,0,0,1
8588-6102,202,247,45,2,0,0,0,1
8591-1901,70,66.5,3.5,1,0,0,0,1
8591-1902,334,245.5,88.5,2,0,0,0,1
8591-3704,146,74.5,71.5,1,0,0,0,1
8592-1901,33.5,199.5,166,2,0,0,0,1
8592-3701,38,50,12,2,0,0,0,3
8592-9102,134,337,157,1,0,0,0,1
8593-3704,206.5,152,54.5,1,0,0,0,2
8593-9101,312.5,342,29.5,2,0,0,0,1
8595-1901,324.5,56,91.5,1,0,0,0,2
8595-3701,62,138.5,76.5,1,0,0,0,1
8597-6101,144.5,174,29.5,2,0,0,0,1
8597-9102,74.5,106.5,32,2,0,0,0,3
8600-12703,137.5,166,28.5,1,0,0,0,2
8600-3702,144,255.5,111.5,1,0,0,0,1
8600-6101,320.5,245.5,75,1,0,0,0,2
8601-1901,161,249.5,88.5,1,0,0,0,1
8601-3701,201,97,104,1,0,0,0,1
8601-3702,211.5,172.5,39,2,0,0,0,3
8601-3704,340,9,29,1,0,0,0,3
8601-9102,240,199.5,40.5,2,0,0,0,2
8602-1902,44,306,98,1,0,0,0,1
8602-3702,3,176.5,173.5,1,0,0,0,1
8602-9102,17,244,133,1,0,0,0,3
8603-12702,318,330,12,2,0,0,0,1
8603-12705,279.5,314,34.5,2,0,0,0,1
8603-1901,88,221.5,133.5,1,0,0,0,1
8603-1902,15,214,161,2,0,0,0,1
8603-3701,10.5,101.5,91,2,0,0,0,1
8603-3702,200,192,8,2,0,0,0,1
8603-3703,257,254,3,2,0,0,0,1
8603-3704,9,22,13,1,0,0,0,3
8603-6102,159.5,294,134.5,2,0,0,0,1
8603-9101,8.5,321.5,47,1,0,0,0,1
8604-12705,15.5,30,14.5,2,0,0,0,3
8604-1901,173.5,161.5,12,2,0,0,0,1
8604-1902,43,309.5,93.5,1,0,0,0,1
8604-3702,22.5,97,74.5,1,0,0,0,3
8604-3703,249,294,45,2,0,0,0,1
8604-6101,147,92,55,1,0,0,0,3
8604-6104,268.5,261,7.5,2,0,0,0,2
8604-9101,247,99,148,2,0,0,0,1
8606-6102,53,326.5,86.5,1,0,0,0,2
8606-6104,151.5,204,52.5,1,0,0,0,2
8611-1901,317,3,46,2,0,0,0,1
8611-1902,226,225,1,2,0,0,0,0
8611-3703,31,223.5,167.5,1,0,0,0,1
8612-3703,43,224,179,1,0,0,0,3
8612-3704,304,166.5,137.5,1,0,0,0,2
8613-3703,173,41.5,131.5,2,0,0,0,3
8614-3702,137,67.5,69.5,1,0,0,0,2
8614-3704,325.5,295,30.5,1,0,0,0,1
8614-6103,356.5,3.5,7,1,0,0,0,2
8614-9101,17.5,75,57.5,1,0,0,0,1
8615-3704,300,289.5,10.5,1,0,0,0,1
8615-6101,161.5,166,4.5,1,0,0,0,1
8616-6103,27.5,181,153.5,1,0,0,0,3
8618-3701,227,189.5,37.5,1,0,0,0,2
8623-1901,172,284.5,112.5,1,0,0,0,1
8623-3703,355,318,37,1,0,0,0,1
8623-6102,331,44,73,2,0,0,0,3
8623-6103,38,13,25,1,0,0,0,2
8623-6104,215.5,219.5,4,2,0,0,0,0
8623-9101,346.5,341,5.5,2,0,0,0,0
8623-9102,259.5,343,83.5,1,0,0,0,3
8624-12702,39.5,38.5,1,2,0,0,0,0
8624-1901,162,30,132,2,0,0,0,1
8624-3704,97,323,134,1,0,0,0,2
8625-3701,26,125.5,99.5,2,0,0,0,2
8625-3704,142.5,158,15.5,1,0,0,0,1
8626-12705,147.5,113,34.5,1,0,0,0,3
8626-1901,237,24,147,1,0,0,0,1
8651-9102,54.5,264,150.5,1,0,0,0,1
8655-3702,3.5,287,76.5,1,0,0,0,1
8655-3703,88.5,2.5,86,1,0,0,0,1
8655-6103,97,239,142,2,0,0,0,3
8655-6104,336.5,100.5,124,1,0,0,0,1
8657-1901,51,332.5,78.5,2,0,0,0,3
8711-6104,109.5,165.5,56,2,0,0,0,2
8711-9101,196.5,246,49.5,2,0,0,0,1
8711-9102,112,76.5,35.5,1,0,0,0,0
8712-3704,54.5,332.5,82,1,0,0,0,2
8714-6103,209,323,114,0,0,0,0,1
8714-6104,273.5,321.5,48,1,0,0,0,3
8715-12705,202.5,201,1.5,2,0,0,0,0
8715-6104,215.5,244,28.5,1,0,0,0,1
8717-6101,341,328.5,12.5,1,0,0,0,3
8718-3701,125,83.5,41.5,1,0,0,0,2
8718-3702,46.5,51,4.5,1,0,0,0,3
8719-1901,245,290,45,2,0,0,0,1
8719-3701,201.5,83.5,118,1,0,0,0,1
8719-3704,49,86.5,37.5,1,0,0,0,1
8720-3704,342.5,27.5,45,0,0,0,0,0
8720-9102,183.5,240.5,57,2,0,0,0,2
8721-12703,22,12.5,9.5,0,0,0,0,0
8721-1901,98,137.5,39.5,1,0,0,0,2
8721-1902,305,152,153,1,0,0,0,1
8721-3702,273.5,211,62.5,0,0,0,0,0
8722-6104,102,46.5,55.5,1,0,0,0,12
8722-9102,345,347.5,2.5,1,0,0,0,3
8723-3704,43,216,173,2,0,0,0,3
8723-6103,120.5,211,90.5,1,0,0,0,1
8724-12703,321.5,338.5,17,1,0,0,0,1
8724-1901,334.5,11.5,37,2,0,0,0,1
8724-3701,118.5,193,74.5,1,0,0,0,1
8724-3702,298,106.5,168.5,2,0,0,0,2
8724-3703,129,199.5,70.5,2,0,0,0,1
8724-6101,287,44,117,2,0,0,0,1
8724-6102,48,97,49,1,0,0,0,2
8724-6104,111.5,46.5,65,2,0,0,0,3
8725-3702,148.5,226,77.5,1,0,0,0,1
8725-6103,291.5,289.5,2,1,0,0,0,2
8726-3704,216,76,140,1,0,0,0,1
8726-6104,332,291,41,1,0,0,0,1
8726-9101,314,40,86,1,0,0,0,1
8727-1902,321.5,210,111.5,1,0,0,0,1
8727-3703,143.5,83.5,60,1,0,0,0,3
8727-6101,79.5,104.5,25,1,0,0,0,3
8727-6103,125,21.5,103.5,1,0,0,0,1
8728-3704,258,108,150,1,0,0,0,3
8728-6101,355,17,22,1,0,0,0,3
8931-12703,22.5,345,37.5,1,0,0,0,2
8931-12704,256.5,85.5,171,2,0,0,0,1
8931-1901,329,290.5,38.5,1,0,0,0,1
8931-1902,43,101,58,2,0,0,0,1
8931-3701,138.5,247.5,109,1,0,0,0,2
8931-3702,168,23,145,1,0,0,0,1
8931-6101,154.5,25.5,129,2,0,0,0,1
8931-6102,226,54.5,171.5,1,0,0,0,1
8931-6103,135,208.5,73.5,1,0,0,0,1
8931-6104,202,145,57,1,0,0,0,3
8932-12702,111,74.5,36.5,2,0,0,0,1
8932-12703,58.5,97.5,39,2,0,0,0,3
8932-1902,152,310,158,2,0,0,0,1
8932-3703,258.5,300.5,42,1,0,0,0,2
8932-3704,51.5,282.5,129,1,0,0,0,3
8932-6101,320.5,212,108.5,2,0,0,0,1
8932-9101,235,155,80,2,0,0,0,1
8933-12702,140,280.5,140.5,1,0,0,0,1
8933-12703,308.5,75.5,127,2,0,0,0,1
8933-12704,247,271,24,2,0,0,0,1
8933-1901,37.5,128.5,91,2,0,0,0,1
8933-1902,66.5,73.5,7,2,0,0,0,1
8933-3701,71.5,74,2.5,2,0,0,0,3
8933-3703,48.5,11.5,37,2,0,0,0,1
8933-6101,50,195,145,1,0,0,0,1
