plateifu,stellar_pa,halpha_pa,classification,STEL_QUAL,GAS_QUAL,STEL_FEATURE,GAS_FEATURE,GAS_NOTES
9507-9102,322.0,322.0,3,2,2,0,0,0
9508-12701,234.0,237.0,3,2,2,0,0,0
9508-12702,40.0,41.5,3,2,2,0,0,0
9508-12705,282.5,283.0,3,2,2,0,0,0
9508-1901,135.0,161.5,3,2,2,0,0,0
9508-3703,26.5,23.5,3,2,2,0,0,0
9508-3704,166.0,165.5,3,2,2,0,0,0
9508-6101,1.5,353.0,3,2,2,0,0,0
9508-6103,285.5,290.5,3,2,2,0,0,0
9508-6104,357.5,352.0,3,2,2,0,0,0
9508-9102,318.5,321.0,3,2,2,0,0,0
9509-12703,290.5,289.5,3,2,2,0,0,0
9509-1901,345.0,352.5,3,2,2,0,0,0
9509-6103,355.5,359.0,3,2,2,0,0,0
9509-6104,84.0,79.5,3,2,2,0,0,0
9509-9102,286.5,284.5,3,2,2,0,0,0
9510-12701,228.5,225.5,3,2,2,0,0,0
9510-12703,14.5,13.0,3,2,2,0,0,0
9510-3702,218.5,218.5,3,2,2,0,0,0
9510-6102,245.0,243.5,3,2,2,0,0,0
9510-9101,10.0,10.0,3,2,2,0,0,0
9510-9102,254.0,254.0,3,2,2,0,0,0
9511-12701,303.5,301.5,3,2,2,0,0,0
9511-12702,203.0,205.0,3,2,2,0,0,0
9511-12703,345.5,345.5,3,2,2,0,0,0
9511-12704,135.5,133.0,3,2,2,0,0,0
9511-1901,87.5,90.0,3,2,2,0,0,0
9511-3701,299.0,305.0,3,2,2,0,0,0
9511-3704,211.5,139.0,3,2,2,0,0,0
9511-6103,230.5,236.0,3,2,2,0,0,0
9511-9101,81.0,82.5,3,2,2,0,0,0
9512-12701,358.0,359.0,3,2,2,0,0,0
9512-1902,184.5,185.5,3,2,2,0,0,0
9512-3702,127.0,137.0,3,2,2,0,0,0
9512-3704,329.0,332.5,3,2,2,0,0,0
9512-6102,176.0,164.0,3,2,2,0,0,0
9512-6103,290.5,289.5,3,2,2,0,0,0
9512-9101,85.0,85.0,3,2,2,0,0,0
9513-12702,91.0,91.0,3,2,2,0,0,0
9513-12704,69.0,60.0,3,2,2,0,0,0
9513-1901,210.5,23.0,3,2,2,0,0,0
9513-1902,45.0,18.0,3,2,2,0,0,0
9513-3702,190.0,121.5,3,2,2,0,0,0
9513-3703,295.0,295.5,3,2,2,0,0,0
9513-6101,79.5,70.5,3,2,2,0,0,0
9513-6102,86.5,73.5,3,2,2,0,0,0
9513-6103,314.5,199.5,3,2,2,0,0,0
9513-6104,60.0,250.5,3,2,2,0,0,0
9513-9101,114.0,98.0,3,2,2,0,0,0
9513-9102,7.5,6.0,3,2,2,0,0,0
9514-12701,187.5,183.0,3,2,2,0,0,0
9514-12703,145.5,150.0,3,2,2,0,0,0
9514-12704,288.0,282.5,3,2,2,0,0,0
9514-3702,255.5,254.5,3,2,2,0,0,0
9514-3704,213.5,203.5,3,2,2,0,0,0
9514-9101,169.0,173.5,3,2,2,0,0,0
9862-9101,53.0,70.5,3,2,2,0,0,0
9863-6101,171.0,173.5,3,2,2,0,0,0
9863-9101,111.5,117.0,3,2,2,0,0,0
9863-9102,213.5,222.5,3,2,2,0,0,0
9864-12704,183.0,189.0,3,2,2,0,0,0
9864-12705,348.0,340.0,3,2,2,0,0,0
9864-3703,40.0,53.5,3,2,2,0,0,0
9864-3704,31.5,29.0,3,2,2,0,0,0
9865-12701,293.0,288.5,3,2,2,0,0,0
9865-12702,195.5,201.5,3,2,2,0,0,0
9865-12704,50.0,50.5,3,2,2,0,0,0
9865-1901,13.0,175.5,3,2,2,0,0,0
9865-3701,6.0,21.5,3,2,2,0,0,0
9865-3702,39.0,19.5,3,2,2,0,0,0
9865-3703,202.5,214.0,3,2,2,0,0,0
9865-3704,356.5,166.0,3,2,2,0,0,0
9865-6101,283.0,293.0,3,2,2,0,0,0
9865-9102,342.5,340.0,3,2,2,0,0,0
9866-12701,1.0,359.5,3,2,2,0,0,0
9866-12702,311.0,311.0,3,2,2,0,0,0
9866-12703,228.5,232.0,3,2,2,0,0,0
9866-1902,346.5,288.5,3,2,2,0,0,0
9866-3701,31.5,197.5,3,2,2,0,0,0
9866-3703,73.5,345.0,3,2,2,0,0,0
9866-6102,179.0,181.5,3,2,2,0,0,0
9866-6103,148.5,130.0,3,2,2,0,0,0
9866-6104,267.0,271.0,3,2,2,0,0,0
9866-9102,288.5,292.5,3,2,2,0,0,0
9867-12702,190.5,187.5,3,2,2,0,0,0
9867-12704,264.5,262.0,3,2,2,0,0,0
9867-3701,4.0,197.0,3,2,2,0,0,0
9867-3703,52.0,60.0,3,2,2,0,0,0
9867-3704,136.5,134.0,3,2,2,0,0,0
9867-6101,209.0,203.5,3,2,2,0,0,0
9867-6102,101.5,91.0,3,2,2,0,0,0
9867-6104,10.5,12.5,3,2,2,0,0,0
9867-9101,260.0,263.5,3,2,2,0,0,0
9867-9102,341.5,337.0,3,2,2,0,0,0
9868-12705,215.5,219.0,3,2,2,0,0,0
9868-1902,174.5,174.5,3,2,2,0,0,0
9868-3701,80.5,74.5,3,2,2,0,0,0
9868-3702,222.0,243.5,3,2,2,0,0,0
9868-6101,249.0,252.5,3,2,2,0,0,0
9868-6102,333.0,332.5,3,2,2,0,0,0
9868-9102,184.5,184.5,3,2,2,0,0,0
9869-12702,287.5,285.5,3,2,2,0,0,0
9869-12703,178.0,177.5,3,2,2,0,0,0
9869-6101,256.5,258.0,3,2,2,0,0,0
9869-6103,141.0,146.5,3,2,2,0,0,0
9869-9101,76.0,82.0,3,2,2,0,0,0
9869-9102,211.0,216.0,3,2,2,0,0,0
9870-12703,86.5,86.0,3,2,2,0,0,0
9870-12704,280.5,285.0,3,2,2,0,0,0
9870-12705,60.5,42.5,3,2,2,0,0,0
9870-3702,318.5,316.0,3,2,2,0,0,0
9870-6102,123.0,121.5,3,2,2,0,0,0
9870-6103,3.5,8.0,3,2,2,0,0,0
9870-6104,330.0,347.5,3,2,2,0,0,0
9870-9101,303.0,304.5,3,2,2,0,0,0
9871-12702,325.5,328.5,3,2,2,0,0,0
9871-12705,312.5,308.5,3,2,2,0,0,0
9871-1901,148.5,147.5,3,2,2,0,0,0
9871-3701,146.0,152.5,3,2,2,0,0,0
9871-3702,146.5,146.5,3,2,2,0,0,0
9871-3703,75.0,82.5,3,2,2,0,0,0
9871-6101,114.0,114.5,3,2,2,0,0,0
9871-6102,65.5,208.0,3,2,2,0,0,0
9871-6103,261.5,264.0,3,2,2,0,0,0
9871-6104,305.5,35.0,3,2,2,0,0,0
9871-9101,237.0,262.5,3,2,2,0,0,0
9872-12701,229.5,234.5,3,2,2,0,0,0
9872-12705,114.5,116.0,3,2,2,0,0,0
9872-1901,240.0,235.5,3,2,2,0,0,0
9872-1902,150.0,148.0,3,2,2,0,0,0
9872-3704,51.5,55.5,3,2,2,0,0,0
9872-6101,222.0,218.0,3,2,2,0,0,0
9872-6102,218.5,202.5,3,2,2,0,0,0
9872-6104,129.5,141.5,3,2,2,0,0,0
9872-9101,193.0,192.0,3,2,2,0,0,0
9872-9102,64.5,66.0,3,2,2,0,0,0
9875-12704,0.5,347.0,3,2,2,0,0,0
9875-6101,21.5,10.5,3,2,2,0,0,0
9876-3702,162.0,135.0,3,2,2,0,0,0
9876-3703,158.5,167.0,3,2,2,0,0,0
9876-6101,91.0,107.0,3,2,2,0,0,0
9877-6101,85.0,79.5,3,2,2,0,0,0
9878-12701,98.0,98.0,3,2,2,0,0,0
9878-12702,80.0,74.5,3,2,2,0,0,0
9878-12703,210.5,220.5,3,2,2,0,0,0
9878-12704,264.0,257.5,3,2,2,0,0,0
9878-12705,101.0,99.5,3,2,2,0,0,0
9878-3702,224.0,225.5,3,2,2,0,0,0
9878-3703,250.0,252.0,3,2,2,0,0,0
9878-3704,183.0,177.5,3,2,2,0,0,0
9878-6101,248.0,247.5,3,2,2,0,0,0
9878-6103,91.0,141.5,3,2,2,0,0,0
9878-9101,24.0,33.5,3,2,2,0,0,0
9878-9102,48.0,43.5,3,2,2,0,0,0
9879-12701,137.0,138.0,3,2,2,0,0,0
9879-12703,287.0,286.5,3,2,2,0,0,0
9879-3701,310.5,324.5,3,2,2,0,0,0
9879-3703,286.5,282.5,3,2,2,0,0,0
9879-6102,70.5,66.5,3,2,2,0,0,0
9879-9101,8.5,8.5,3,2,2,0,0,0
9881-12701,170.0,170.0,3,2,2,0,0,0
9881-12702,107.0,105.0,3,2,2,0,0,0
9881-12704,246.5,246.5,3,2,2,0,0,0
9881-12705,228.0,228.0,3,2,2,0,0,0
9881-1901,114.0,114.0,3,2,2,0,0,0
9881-1902,95.5,24.0,3,2,2,0,0,0
9881-3701,108.5,108.0,3,2,2,0,0,0
9881-3702,117.5,116.5,3,2,2,0,0,0
9881-3703,303.5,124.0,3,2,2,0,0,0
9881-6101,179.0,175.5,3,2,2,0,0,0
9881-6102,14.5,14.0,3,2,2,0,0,0
9881-6103,338.0,331.0,3,2,2,0,0,0
9881-6104,233.0,214.5,3,2,2,0,0,0
9882-12701,251.0,254.5,3,2,2,0,0,0
9882-12702,168.0,166.0,3,2,2,0,0,0
9882-12703,254.5,254.5,3,2,2,0,0,0
9882-12705,43.5,42.0,3,2,2,0,0,0
9882-3701,46.0,63.0,3,2,2,0,0,0
9882-3703,244.0,251.5,3,2,2,0,0,0
9882-3704,186.5,336.5,3,2,2,0,0,0
9882-6101,145.0,142.5,3,2,2,0,0,0
9882-6103,38.5,36.0,3,2,2,0,0,0
9882-6104,182.0,192.0,3,2,2,0,0,0
9882-9101,312.5,323.0,3,2,2,0,0,0
9883-12702,124.0,195.0,3,2,2,0,0,0
9883-12703,110.0,109.5,3,2,2,0,0,0
9883-12704,202.0,200.5,3,2,2,0,0,0
9883-1902,182.5,196.0,3,2,2,0,0,0
9883-3701,179.5,169.5,3,2,2,0,0,0
9883-3704,226.0,238.0,3,2,2,0,0,0
9883-9102,189.5,191.5,3,2,2,0,0,0
9884-12701,244.5,243.5,3,2,2,0,0,0
9884-12702,19.0,20.5,3,2,2,0,0,0
9884-12703,13.5,20.5,3,2,2,0,0,0
9884-12705,275.5,276.5,3,2,2,0,0,0
9884-1901,86.5,86.5,3,2,2,0,0,0
9884-3701,344.0,110.0,3,2,2,0,0,0
9884-3704,322.5,331.5,3,2,2,0,0,0
9884-6103,42.5,40.0,3,2,2,0,0,0
9884-6104,35.0,39.0,3,2,2,0,0,0
9884-9101,23.5,19.0,3,2,2,0,0,0
9885-12705,232.0,230.5,3,2,2,0,0,0
9885-1901,349.0,249.5,3,2,2,0,0,0
9885-3702,51.0,50.0,3,2,2,0,0,0
9885-3703,36.5,35.5,3,2,2,0,0,0
9885-3704,260.5,256.0,3,2,2,0,0,0
9885-6103,235.0,224.0,3,2,2,0,0,0
9885-6104,207.0,205.5,3,2,2,0,0,0
9885-9101,21.0,18.0,3,2,2,0,0,0
9885-9102,116.0,87.0,3,2,2,0,0,0
9886-12701,272.5,269.0,3,2,2,0,0,0
9886-12702,231.0,256.0,3,2,2,0,0,0
9886-12703,78.0,74.0,3,2,2,0,0,0
9886-12705,144.5,140.0,3,2,2,0,0,0
9886-1901,178.5,175.5,3,2,2,0,0,0
9886-1902,223.5,223.5,3,2,2,0,0,0
9886-3702,217.0,239.0,3,2,2,0,0,0
9886-3704,272.5,274.0,3,2,2,0,0,0
9886-6103,242.5,243.5,3,2,2,0,0,0
9886-6104,251.5,243.0,3,2,2,0,0,0
9886-9101,228.5,230.5,3,2,2,0,0,0
9887-12705,230.5,236.0,3,2,2,0,0,0
9887-3701,271.0,272.5,3,2,2,0,0,0
9887-3702,182.5,191.0,3,2,2,0,0,0
9887-3703,197.0,195.0,3,2,2,0,0,0
9887-9101,162.5,162.0,3,2,2,0,0,0
9888-12701,85.0,91.0,3,2,2,0,0,0
9888-12702,144.5,146.5,3,2,2,0,0,0
9888-12704,17.5,15.5,3,2,2,0,0,0
9888-12705,106.0,105.0,3,2,2,0,0,0
9888-1902,338.5,330.5,3,2,2,0,0,0
9888-3701,327.5,328.0,3,2,2,0,0,0
9888-9101,129.5,128.5,3,2,2,0,0,0
9889-12701,190.0,190.0,3,2,2,0,0,0
9889-12702,230.0,234.5,3,2,2,0,0,0
9889-12705,128.0,130.0,3,2,2,0,0,0
9889-1902,292.5,298.5,3,2,2,0,0,0
9889-3702,64.5,66.5,3,2,2,0,0,0
9889-3704,16.5,12.0,3,2,2,0,0,0
9889-6103,208.5,210.5,3,2,2,0,0,0
9890-12701,58.5,56.5,3,2,2,0,0,0
9890-12702,317.5,318.0,3,2,2,0,0,0
9890-12704,160.0,163.0,3,2,2,0,0,0
9890-1902,298.5,297.0,3,2,2,0,0,0
9890-6101,220.5,193.0,3,2,2,0,0,0
9890-6102,250.5,252.0,3,2,2,0,0,0
9890-9101,187.5,187.5,3,2,2,0,0,0
9891-12704,124.5,126.5,3,2,2,0,0,0
9891-1901,44.5,337.0,3,2,2,0,0,0
9891-1902,289.0,287.5,3,2,2,0,0,0
9891-6101,185.5,195.0,3,2,2,0,0,0
9892-12701,139.5,144.0,3,2,2,0,0,0
9892-12703,238.5,241.0,3,2,2,0,0,0
9892-12704,207.5,204.5,3,2,2,0,0,0
9892-12705,332.5,322.5,3,2,2,0,0,0
9892-1902,73.0,92.0,3,2,2,0,0,0
9892-3701,357.0,359.0,3,2,2,0,0,0
9892-3703,350.5,348.0,3,2,2,0,0,0
9892-6103,22.0,22.5,3,2,2,0,0,0
9892-6104,289.5,287.0,3,2,2,0,0,0
9892-9101,285.5,289.0,3,2,2,0,0,0
9893-12701,245.5,243.5,3,2,2,0,0,0
9893-12702,173.0,173.0,3,2,2,0,0,0
9893-12703,204.5,204.0,3,2,2,0,0,0
9893-1901,206.0,202.0,3,2,2,0,0,0
9893-3704,288.0,284.0,3,2,2,0,0,0
9893-6103,114.0,125.5,3,2,2,0,0,0
9893-6104,220.0,226.5,3,2,2,0,0,0
9893-9102,51.5,50.5,3,2,2,0,0,0
9894-12702,5.0,1.5,3,2,2,0,0,0
9894-12704,345.0,346.0,3,2,2,0,0,0
9894-12705,266.0,263.5,3,2,2,0,0,0
9894-1902,82.0,54.5,3,2,2,0,0,0
9894-3701,205.0,200.5,3,2,2,0,0,0
9894-3703,326.0,329.5,3,2,2,0,0,0
9894-6104,294.5,295.5,3,2,2,0,0,0
